Time/s,Azimuth/deg,Zenith/deg
1506,-26.11000000,48.39600000
1507,-27.05000000,46.97800000
1508,-27.99000000,45.51800000
1509,-26.53000000,49.85800000
1510,-27.41000000,48.44200000
1511,-28.30000000,46.98300000
1512,-29.19000000,45.48100000
1513,-27.89000000,49.94100000
1514,-28.72000000,48.48700000
1515,-29.55000000,46.98900000
1516,-30.38000000,45.44500000
1517,-29.25000000,50.02200000
1518,-30.03000000,48.53200000
1519,-30.80000000,46.99500000
1520,-31.57000000,45.41000000
1521,-30.61000000,50.10200000
1522,-31.33000000,48.57600000
1523,-32.05000000,47.00200000
1524,-32.76000000,45.37700000
1525,-31.97000000,50.18100000
1526,-32.64000000,48.62000000
1527,-33.30000000,47.00900000
1528,-33.96000000,45.34500000
1529,-33.33000000,50.25800000
1530,-33.95000000,48.66300000
1531,-34.56000000,47.01600000
1532,-35.15000000,45.31400000
1533,-34.69000000,50.33500000
1534,-35.26000000,48.70700000
1535,-35.81000000,47.02400000
1536,-36.34000000,45.28400000
1537,-36.06000000,50.40900000
1538,-36.57000000,48.74900000
1539,-37.06000000,47.03300000
1540,-37.53000000,45.25600000
1541,-37.42000000,50.48300000
1542,-37.88000000,48.79200000
1543,-38.31000000,47.04200000
1544,-38.72000000,45.22900000
1545,-38.78000000,50.55500000
1546,-39.18000000,48.83300000
1547,-39.56000000,47.05200000
1548,-39.90000000,45.20400000
1549,-40.14000000,50.62500000
1550,-40.49000000,48.87500000
1551,-40.81000000,47.06200000
1552,-41.09000000,45.18100000
1553,-41.51000000,50.69400000
1554,-41.80000000,48.91600000
1555,-42.06000000,47.07200000
1556,-42.28000000,45.15800000
1557,-42.87000000,50.76200000
1558,-43.11000000,48.95600000
1559,-43.31000000,47.08300000
1560,-43.47000000,45.13800000
1561,-44.23000000,50.82800000
1562,-44.42000000,48.99600000
1563,-44.56000000,47.09500000
1564,-44.65000000,45.11900000
1565,-45.60000000,50.89300000
1566,-45.73000000,49.03500000
1567,-45.81000000,47.10700000
1568,-45.84000000,45.10100000
1569,-46.96000000,50.95600000
1570,-47.04000000,49.07400000
1571,-47.07000000,47.12000000
1572,-47.02000000,45.08500000
1573,-48.32000000,51.01800000
1574,-48.35000000,49.11300000
1575,-48.32000000,47.13300000
1576,-48.21000000,45.07100000
1577,-49.69000000,51.07800000
1578,-49.66000000,49.15100000
1579,-49.57000000,47.14700000
1580,-49.40000000,45.05900000
1581,-51.05000000,51.13700000
1582,-50.97000000,49.18800000
1583,-50.82000000,47.16200000
1584,-50.58000000,45.04800000
1585,-52.41000000,51.19400000
1586,-52.28000000,49.22500000
1587,-52.07000000,47.17700000
1588,-51.77000000,45.03900000
1589,-53.78000000,51.24900000
1590,-53.59000000,49.26200000
1591,-53.32000000,47.19200000
1592,-52.95000000,45.03100000
1593,-55.14000000,51.30300000
1594,-54.90000000,49.29800000
1595,-54.57000000,47.20900000
1596,-54.14000000,45.02600000
1597,-56.50000000,51.35600000
1598,-56.21000000,49.33300000
1599,-55.82000000,47.22500000
1600,-55.33000000,45.02200000
1601,-57.87000000,51.40700000
1602,-57.52000000,49.36800000
1603,-57.08000000,47.24300000
1604,-56.51000000,45.02000000
1605,-59.23000000,51.45600000
1606,-58.83000000,49.40200000
1607,-58.33000000,47.26100000
1608,-57.70000000,45.02000000
1609,-60.59000000,51.50300000
1610,-60.14000000,49.43600000
1611,-59.58000000,47.27900000
1612,-58.89000000,45.02100000
1613,-61.95000000,51.54900000
1614,-61.45000000,49.46900000
1615,-60.83000000,47.29900000
1616,-60.07000000,45.02500000
1617,-63.32000000,51.59400000
1618,-62.76000000,49.50200000
1619,-62.09000000,47.31800000
1620,-61.26000000,45.03000000
1621,-64.68000000,51.63700000
1622,-64.07000000,49.53400000
1623,-63.34000000,47.33900000
1624,-62.45000000,45.03700000
1625,-66.04000000,51.67800000
1626,-65.38000000,49.56600000
1627,-64.59000000,47.36000000
1628,-63.64000000,45.04600000
1629,-67.40000000,51.71700000
1630,-66.69000000,49.59700000
1631,-65.84000000,47.38200000
1632,-64.83000000,45.05700000
1633,-68.76000000,51.75500000
1634,-68.00000000,49.62800000
1635,-67.10000000,47.40400000
1636,-66.02000000,45.06900000
1637,-70.12000000,51.79100000
1638,-69.31000000,49.65800000
1639,-68.35000000,47.42700000
1640,-67.21000000,45.08400000
1641,-71.48000000,51.82600000
1642,-70.62000000,49.68700000
1643,-69.61000000,47.45100000
1644,-68.41000000,45.10000000
1645,-72.83000000,51.85900000
1646,-71.92000000,49.71600000
1647,-70.86000000,47.47500000
1648,-69.60000000,45.11900000
1649,-74.19000000,51.89000000
1650,-73.23000000,49.74500000
1651,-72.12000000,47.50000000
1652,-70.80000000,45.13900000
1653,-75.55000000,51.92000000
1654,-74.54000000,49.77300000
1655,-73.37000000,47.52500000
1656,-71.99000000,45.16100000
1657,-76.91000000,51.94800000
1658,-75.85000000,49.80000000
1659,-74.63000000,47.55100000
1660,-73.19000000,45.18500000
1661,-78.26000000,51.97400000
1662,-77.16000000,49.82700000
1663,-75.88000000,47.57800000
1664,-74.39000000,45.21100000
1665,-79.62000000,51.99900000
1666,-78.47000000,49.85300000
1667,-77.14000000,47.60500000
1668,-75.59000000,45.23900000
1669,-80.97000000,52.02200000
1670,-79.77000000,49.87800000
1671,-78.40000000,47.63300000
1672,-76.79000000,45.26900000
1673,-82.32300000,52.04400000
1674,-81.08200000,49.90400000
1675,-79.66000000,47.66200000
1676,-77.99000000,45.30100000
1677,-83.67600000,52.06300000
1678,-82.39000000,49.92800000
1679,-80.91400000,47.69100000
1680,-79.19000000,45.33400000
1681,-85.02700000,52.08200000
1682,-83.69700000,49.95200000
1683,-82.17300000,47.72000000
1684,-80.40000000,45.37000000
1685,-86.37800000,52.09800000
1686,-85.00300000,49.97600000
1687,-83.43200000,47.75100000
1688,-81.60600000,45.40700000
1689,-87.72800000,52.11300000
1690,-86.31000000,49.99900000
1691,-84.69200000,47.78200000
1692,-82.81500000,45.44600000
1693,-89.07600000,52.12700000
1694,-87.61600000,50.02100000
1695,-85.95200000,47.81400000
1696,-84.02400000,45.48800000
1698,-88.92200000,50.04300000
1699,-87.21200000,47.84600000
1700,-85.23600000,45.53100000
1703,-88.47400000,47.87900000
1704,-86.44900000,45.57500000
1707,-89.73600000,47.91200000
1708,-87.66400000,45.62200000
1712,-88.88100000,45.67000000
2260,88.89000000,55.72600000
2263,89.20000000,53.87900000
2264,87.54000000,55.73600000
2266,89.78000000,51.98900000
2267,87.88000000,53.90100000
2268,86.18000000,55.74400000
2270,88.50000000,52.02500000
2271,86.57000000,53.92200000
2272,84.83000000,55.75100000
2273,89.44000000,50.10500000
2274,87.23000000,52.06200000
2275,85.25000000,53.94300000
2276,83.48000000,55.75600000
2277,88.21000000,50.15900000
2278,85.95000000,52.10000000
2279,83.94000000,53.96300000
2280,82.13000000,55.76000000
2281,86.97000000,50.21600000
2282,84.68000000,52.13700000
2283,82.63000000,53.98300000
2284,80.78000000,55.76200000
2285,85.73000000,50.27400000
2286,83.40000000,52.17600000
2287,81.31000000,54.00300000
2288,79.43000000,55.76400000
2289,84.49000000,50.33300000
2290,82.12000000,52.21400000
2291,80.00000000,54.02200000
2292,78.09000000,55.76300000
2293,83.25000000,50.39400000
2294,80.84000000,52.25400000
2295,78.69000000,54.04000000
2296,76.74000000,55.76200000
2297,82.01000000,50.45600000
2298,79.56000000,52.29300000
2299,77.38000000,54.05800000
2300,75.40000000,55.75900000
2301,80.76000000,50.52000000
2302,78.29000000,52.33300000
2303,76.07000000,54.07600000
2304,74.06000000,55.75500000
2305,79.51000000,50.58500000
2306,77.01000000,52.37400000
2307,74.76000000,54.09300000
2308,72.71000000,55.75000000
2309,78.26000000,50.65100000
2310,75.72000000,52.41500000
2311,73.45000000,54.11000000
2312,71.37000000,55.74300000
2313,77.01000000,50.71900000
2314,74.44000000,52.45600000
2315,72.14000000,54.12600000
2316,70.04000000,55.73500000
2317,75.75000000,50.78800000
2318,73.16000000,52.49800000
2319,70.83000000,54.14200000
2320,68.70000000,55.72600000
2321,74.50000000,50.85800000
2322,71.88000000,52.54100000
2323,69.52000000,54.15700000
2324,67.37000000,55.71600000
2325,73.24000000,50.93000000
2326,70.60000000,52.58300000
2327,68.21000000,54.17200000
2328,66.03000000,55.70400000
2329,71.97000000,51.00200000
2330,69.31000000,52.62600000
2331,66.90000000,54.18700000
2332,64.70000000,55.69100000
2333,70.71000000,51.07700000
2334,68.03000000,52.67000000
2335,65.60000000,54.20100000
2336,63.37000000,55.67800000
2337,69.45000000,51.15200000
2338,66.74000000,52.71400000
2339,64.29000000,54.21500000
2340,62.04000000,55.66300000
2341,68.18000000,51.22800000
2342,65.46000000,52.75800000
2343,62.98000000,54.22900000
2344,60.71000000,55.64700000
2345,66.91000000,51.30600000
2346,64.17000000,52.80300000
2347,61.68000000,54.24200000
2348,59.39000000,55.63000000
2349,65.63000000,51.38400000
2350,62.88000000,52.84800000
2351,60.37000000,54.25500000
2352,58.06000000,55.61100000
2353,64.36000000,51.46400000
2354,61.59000000,52.89300000
2355,59.07000000,54.26700000
2356,56.74000000,55.59200000
2357,63.08000000,51.54400000
2358,60.30000000,52.93900000
2359,57.76000000,54.27900000
2360,55.42000000,55.57200000
2361,61.80000000,51.62600000
2362,59.01000000,52.98500000
2363,56.46000000,54.29100000
2364,54.10000000,55.55100000
2365,60.52000000,51.70900000
2366,57.72000000,53.03100000
2367,55.16000000,54.30300000
2368,52.79000000,55.52900000
2369,59.24000000,51.79200000
2370,56.43000000,53.07800000
2371,53.86000000,54.31400000
2372,51.47000000,55.50600000
2373,57.95000000,51.87700000
2374,55.14000000,53.12500000
2375,52.55000000,54.32500000
2376,50.16000000,55.48200000
2377,56.66000000,51.96200000
2378,53.85000000,53.17200000
2379,51.25000000,54.33500000
2380,48.84000000,55.45700000
2381,55.37000000,52.04800000
2382,52.55000000,53.22000000
2383,49.95000000,54.34500000
2384,47.53000000,55.43100000
2385,54.08000000,52.13500000
2386,51.26000000,53.26700000
2387,48.65000000,54.35500000
2388,46.23000000,55.40500000
2389,52.78000000,52.22300000
2390,49.96000000,53.31500000
2391,47.35000000,54.36500000
2392,44.92000000,55.37800000
2393,51.49000000,52.31100000
2394,48.67000000,53.36400000
2395,46.06000000,54.37500000
2396,43.61000000,55.35000000
2397,50.19000000,52.40100000
2398,47.37000000,53.41200000
2399,44.76000000,54.38400000
2400,42.31000000,55.32100000
2401,48.88000000,52.49100000
2402,46.07000000,53.46100000
2403,43.46000000,54.39300000
2404,41.01000000,55.29200000
2405,47.58000000,52.58100000
2406,44.78000000,53.51000000
2407,42.16000000,54.40200000
2408,39.71000000,55.26100000
2409,46.27000000,52.67200000
2410,43.48000000,53.55900000
2411,40.87000000,54.41100000
2412,38.41000000,55.23100000
2413,44.97000000,52.76400000
2414,42.18000000,53.60800000
2415,39.57000000,54.41900000
2416,37.12000000,55.19900000
2417,43.66000000,52.85600000
2418,40.88000000,53.65800000
2419,38.28000000,54.42700000
2420,35.82000000,55.16700000
2421,42.34000000,52.94900000
2422,39.58000000,53.70800000
2423,36.98000000,54.43500000
2424,34.53000000,55.13500000
2425,41.03000000,53.04200000
2426,38.27000000,53.75700000
2427,35.69000000,54.44300000
2428,33.24000000,55.10200000
2429,39.71000000,53.13500000
2430,36.97000000,53.80700000
2431,34.39000000,54.45100000
2432,31.95000000,55.06900000
2433,38.39000000,53.22900000
2434,35.67000000,53.85800000
2435,33.10000000,54.45800000
2436,30.67000000,55.03500000
2437,37.07000000,53.32300000
2438,34.37000000,53.90800000
2439,31.81000000,54.46600000
2440,29.38000000,55.00000000
2441,35.75000000,53.41800000
2442,33.06000000,53.95800000
2443,30.52000000,54.47300000
2444,28.10000000,54.96500000
2445,34.42000000,53.51300000
2446,31.76000000,54.00900000
2447,29.23000000,54.48000000
2448,26.82000000,54.93000000
2449,33.10000000,53.60800000
2450,30.45000000,54.05900000
2451,27.94000000,54.48700000
2452,25.54000000,54.89500000
2453,31.77000000,53.70300000
2454,29.14000000,54.11000000
2455,26.65000000,54.49400000
2456,24.26000000,54.85900000
2457,30.44000000,53.79800000
2458,27.83000000,54.16100000
2459,25.36000000,54.50100000
2460,22.99000000,54.82300000
2461,29.10000000,53.89400000
2462,26.53000000,54.21100000
2463,24.07000000,54.50800000
2464,21.71000000,54.78700000
2465,27.77000000,53.98900000
2466,25.22000000,54.26200000
2467,22.78000000,54.51500000
2468,20.44000000,54.75100000
2469,26.43000000,54.08500000
2470,23.91000000,54.31300000
2471,21.49000000,54.52200000
2472,19.17000000,54.71400000
2473,25.09000000,54.18100000
2474,22.60000000,54.36400000
2475,20.21000000,54.52800000
2476,17.90000000,54.67700000
2477,23.75000000,54.27600000
2478,21.29000000,54.41400000
2479,18.92000000,54.53500000
2480,16.64000000,54.64100000
2481,22.41000000,54.37200000
2482,19.98000000,54.46500000
2483,17.63000000,54.54200000
2484,15.37000000,54.60400000
2485,21.07000000,54.46700000
2486,18.66000000,54.51600000
2487,16.35000000,54.54800000
2488,14.11000000,54.56700000
2489,19.72000000,54.56300000
2490,17.35000000,54.56700000
2491,15.06000000,54.55500000
2492,12.85000000,54.53000000
2493,18.37000000,54.65800000
2494,16.04000000,54.61700000
2495,13.78000000,54.56200000
2496,11.59000000,54.49300000
2497,17.02000000,54.75300000
2498,14.72000000,54.66800000
2499,12.50000000,54.56900000
2500,10.33000000,54.45700000
2501,15.67000000,54.84700000
2502,13.41000000,54.71900000
2503,11.21000000,54.57500000
2504,9.07000000,54.42000000
2505,14.32000000,54.94200000
2506,12.09000000,54.76900000
2507,9.93000000,54.58200000
2508,7.82000000,54.38400000
2509,12.97000000,55.03600000
2510,10.78000000,54.82000000
2511,8.65000000,54.58900000
2512,6.57000000,54.34700000
2513,11.61000000,55.13000000
2514,9.46000000,54.87000000
2515,7.37000000,54.59600000
2516,5.32000000,54.31100000
2517,10.26000000,55.22300000
2518,8.14000000,54.92000000
2519,6.08000000,54.60300000
2520,4.07000000,54.27500000
2521,8.90000000,55.31600000
2522,6.83000000,54.97000000
2523,4.80000000,54.61100000
2524,2.82000000,54.24000000
2525,7.54000000,55.40900000
2526,5.51000000,55.02000000
2527,3.52000000,54.61800000
2528,1.57000000,54.20500000
2529,6.18000000,55.50100000
2530,4.19000000,55.07000000
2531,2.24000000,54.62500000
2532,0.33000000,54.17000000
2533,4.82000000,55.59300000
2534,2.87000000,55.11900000
2535,0.96000000,54.63300000
2536,-0.91000000,54.13500000
2537,3.45000000,55.68400000
2538,1.55000000,55.16900000
2539,-0.32000000,54.64100000
2540,-2.15000000,54.10100000
2541,2.09000000,55.77400000
2542,0.23000000,55.21800000
2543,-1.59000000,54.64900000
2544,-3.39000000,54.06800000
2545,0.72000000,55.86400000
2546,-1.09000000,55.26700000
2547,-2.87000000,54.65700000
2548,-4.63000000,54.03400000
2549,-0.65000000,55.95300000
2550,-2.41000000,55.31600000
2551,-4.15000000,54.66500000
2552,-5.87000000,54.00200000
2553,-2.01000000,56.04200000
2554,-3.73000000,55.36500000
2555,-5.43000000,54.67300000
2556,-7.10000000,53.97000000
2557,-3.38000000,56.13000000
2558,-5.05000000,55.41300000
2559,-6.70000000,54.68200000
2560,-8.34000000,53.93800000
2561,-4.75000000,56.21700000
2562,-6.38000000,55.46100000
2563,-7.98000000,54.69100000
2564,-9.57000000,53.90700000
2565,-6.13000000,56.30400000
2566,-7.70000000,55.50900000
2567,-9.26000000,54.70000000
2568,-10.80000000,53.87700000
2569,-7.50000000,56.38900000
2570,-9.02000000,55.55700000
2571,-10.53000000,54.70900000
2572,-12.03000000,53.84700000
2573,-8.87000000,56.47400000
2574,-10.35000000,55.60400000
2575,-11.81000000,54.71900000
2576,-13.26000000,53.81900000
2577,-10.25000000,56.55800000
2578,-11.67000000,55.65200000
2579,-13.08000000,54.72800000
2580,-14.48000000,53.79000000
2581,-11.62000000,56.64200000
2582,-13.00000000,55.69800000
2583,-14.36000000,54.73800000
2584,-15.71000000,53.76300000
2585,-13.00000000,56.72400000
2586,-14.32000000,55.74500000
2587,-15.63000000,54.74900000
2588,-16.93000000,53.73600000
2589,-14.37000000,56.80500000
2590,-15.65000000,55.79100000
2591,-16.91000000,54.75900000
2592,-18.16000000,53.71100000
2593,-15.75000000,56.88600000
2594,-16.97000000,55.83700000
2595,-18.18000000,54.77000000
2596,-19.38000000,53.68600000
2597,-17.13000000,56.96500000
2598,-18.30000000,55.88300000
2599,-19.45000000,54.78100000
2600,-20.60000000,53.66200000
2601,-18.51000000,57.04400000
2602,-19.62000000,55.92800000
2603,-20.73000000,54.79300000
2604,-21.82000000,53.63800000
2605,-19.89000000,57.12100000
2606,-20.95000000,55.97300000
2607,-22.00000000,54.80500000
2608,-23.04000000,53.61600000
2609,-21.27000000,57.19800000
2610,-22.28000000,56.01800000
2611,-23.27000000,54.81700000
2612,-24.26000000,53.59500000
2613,-22.65000000,57.27300000
2614,-23.60000000,56.06200000
2615,-24.55000000,54.82900000
2616,-25.48000000,53.57500000
2617,-24.03000000,57.34800000
2618,-24.93000000,56.10600000
2619,-25.82000000,54.84200000
2620,-26.69000000,53.55600000
2621,-25.42000000,57.42100000
2622,-26.26000000,56.15000000
2623,-27.09000000,54.85500000
2624,-27.91000000,53.53700000
2625,-26.80000000,57.49300000
2626,-27.59000000,56.19300000
2627,-28.36000000,54.86900000
2628,-29.12000000,53.52000000
2629,-28.18000000,57.56400000
2630,-28.92000000,56.23600000
2631,-29.63000000,54.88300000
2632,-30.34000000,53.50400000
2633,-29.56000000,57.63400000
2634,-30.24000000,56.27800000
2635,-30.91000000,54.89700000
